GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes),province_norm,zone,est_generation_MWh,emis_intensity_t_per_MWh,cluster
G100000109663,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase I Unit 1,青山工业园自备电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],65.0,operating,2015.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8255878,122.1554483,exact,,,,nickel,power,,,,10,0.55,11186.5,96100,0.3552159985357912,25,8.88039996339478,Sulawesi Tengah,Sulawesi,313170.0,1.1342593432825343,1
G100000109664,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase I Unit 2,青山工业园自备电厂,,PT Sulawesi Mining Investment [100%],E100000121348 [100%],Dingxin Group [55.0%]; PT Bintang Delapan Group [45.0%],E100000120334 [55.0%]; E100000120164 [45.0%],65.0,operating,2015.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8255878,122.1554483,exact,,,,nickel,power,,,,10,0.55,11186.5,96100,0.3552159985357912,25,8.88039996339478,Sulawesi Tengah,Sulawesi,313170.0,1.1342593432825343,1
G100000109665,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase II Unit 1,青山工业园自备电厂,,PT Indonesia Guang Ching Nickel and Stainless Steel Industry [100%],E100000120614 [100%],Guangdong Guangxin Holdings Group,E100000120521,150.0,operating,2016.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.827384,122.1552699,exact,,,,nickel,power,,,,9,0.55,10326.0,96100,0.75667313297565,26,19.6735014573669,Sulawesi Tengah,Sulawesi,722700.0,1.047008624568493,2
G100000109666,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase II Unit 2,青山工业园自备电厂,,PT Indonesia Guang Ching Nickel and Stainless Steel Industry [100%],E100000120614 [100%],Guangdong Guangxin Holdings Group,E100000120521,150.0,operating,2020.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.827384,122.1552699,exact,,,,nickel,power,,,,5,0.55,10326.0,96100,0.75667313297565,30,22.7001939892695,Sulawesi Tengah,Sulawesi,722700.0,1.047008624568493,2
G100000109667,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase III Unit 1,青山工业园自备电厂,,PT Indonesia Tsingshan Stainless Steel [100%],E100000120618 [100%],Eternal Tsingshan Group Ltd,E100000120439,350.0,operating,2017.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8295432,122.1551372,exact,,,,nickel,power,,,,8,0.55,9465.5,96100,1.618439756642363,27,43.69787342934379,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000113217,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase III Unit 2,青山工业园自备电厂,,PT Indonesia Tsingshan Stainless Steel [100%],E100000120618 [100%],Eternal Tsingshan Group Ltd,E100000120439,350.0,operating,2017.0,,,unknown,unknown,,,,,,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.8295432,122.1551372,exact,,,,nickel,power,,,,8,0.55,9465.5,96100,1.618439756642363,27,43.69787342934379,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000114323,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase IV Unit 1,青山工业园自备电厂,,PT Indonesia Tsingshan Stainless Steel [100%],E100000120618 [100%],Eternal Tsingshan Group Ltd,E100000120439,350.0,operating,2019.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.827384,122.1552699,exact,,,,nickel,power,,,,6,0.55,9465.5,96100,1.618439756642363,29,46.93475294262851,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000114324,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Phase IV Unit 2,青山工业园自备电厂,,PT Indonesia Tsingshan Stainless Steel [100%],E100000120618 [100%],Eternal Tsingshan Group Ltd,E100000120439,350.0,operating,2019.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.827384,122.1552699,exact,,,,nickel,power,,,,6,0.55,9465.5,96100,1.618439756642363,29,46.93475294262851,Sulawesi Tengah,Sulawesi,1686300.0000000002,0.9597579058544522,0
G100000115363,L100000102722,Indonesia,https://www.gem.wiki/Sulawesi_Mining_power_station,Sulawesi Mining power station,Unit 9,青山工业园自备电厂,,Indonesia Morowali Power Co [100%],E100000120616 [100%],Eternal Tsingshan Group Ltd,E100000120439,250.0,operating,2020.0,,,unknown,unknown,,,,,Bahodopi,Morowali,Morowali Regency,Central Sulawesi,South-eastern Asia,Asia,-2.827384,122.1552699,exact,,,,nickel,power,,,,5,0.55,10326.0,96100,1.26112188829275,30,37.83365664878251,Sulawesi Tengah,Sulawesi,1204500.0,1.047008624568493,2
G100000109670,L100000102742,Indonesia,https://www.gem.wiki/Sulbagut-1_power_station,Sulbagut-1 power station,Unit 1,哥伦打洛电站,,PT Gorontalo Listrik Perdana [100%],E100000121017 [100%],PT TBS Energi Utama Tbk [80.0%]; Shanghai Electric Power Construction Co Ltd [20.0%],E100001013557 [80.0%]; E100002007802 [20.0%],50.0,operating,2022.0,,,subcritical,unknown,domestic,,,,Tanjung Karang,,,Gorontalo,South-eastern Asia,Asia,0.942698,122.941575,exact,,,,,,,,,3,0.55,10442.4,96100,0.25506758098602,32,8.16216259155264,Gorontalo,Sulawesi,240900.00000000003,1.058811046019178,2
G100000109671,L100000102742,Indonesia,https://www.gem.wiki/Sulbagut-1_power_station,Sulbagut-1 power station,Unit 2,哥伦打洛电站,,PT Gorontalo Listrik Perdana [100%],E100000121017 [100%],PT TBS Energi Utama Tbk [80.0%]; Shanghai Electric Power Construction Co Ltd [20.0%],E100001013557 [80.0%]; E100002007802 [20.0%],50.0,operating,2022.0,,,subcritical,unknown,domestic,,,,Tanjung Karang,,,Gorontalo,South-eastern Asia,Asia,0.942698,122.941575,exact,,,,,,,,,3,0.55,10442.4,96100,0.25506758098602,32,8.16216259155264,Gorontalo,Sulawesi,240900.00000000003,1.058811046019178,2
G100000109687,L100000102763,Indonesia,https://www.gem.wiki/Sulut-3_power_station,Sulut-3 power station,Unit 1,北苏三发电项目,,PT Minahasa Cahaya Lestari [100%],E100000121044 [100%],China Hydropower Construction Group New Energy Development Co Ltd [10.0%]; PT TBS Energi Utama Tbk,E100000000246 [10.0%]; E100001013557,50.0,operating,2021.0,,,subcritical,unknown,,,,,Kema I village,,Kema,North Sulawesi,South-eastern Asia,Asia,1.374331,125.085455,exact,,,,,,,,,4,0.55,10442.4,96100,0.25506758098602,31,7.90709501056662,Sulawesi Utara,Sulawesi,240900.00000000003,1.058811046019178,2
G100000109688,L100000102763,Indonesia,https://www.gem.wiki/Sulut-3_power_station,Sulut-3 power station,Unit 2,北苏三发电项目,,PT Minahasa Cahaya Lestari [100%],E100000121044 [100%],China Hydropower Construction Group New Energy Development Co Ltd [10.0%]; PT TBS Energi Utama Tbk,E100000000246 [10.0%]; E100001013557,50.0,operating,2021.0,,,subcritical,unknown,,,,,Kema I village,,Kema,North Sulawesi,South-eastern Asia,Asia,1.374331,125.085455,exact,,,,,,,,,4,0.55,10442.4,96100,0.25506758098602,31,7.90709501056662,Sulawesi Utara,Sulawesi,240900.00000000003,1.058811046019178,2
G100000109696,L100000102804,Indonesia,https://www.gem.wiki/Sumsel-1_power_station,Sumsel-1 power station,Unit 1,神华国华南苏1号二期 (国华美朗电厂南苏1号),,PT Lion Power Energy; China Shenhua Energy Co Ltd,E100000120774; E100000000175,China Shenhua Energy Co Ltd; PT Graha Wahyu Kencana; unknown,E100000000175; E100002000508; E100000132388,350.0,operating,2025.0,,,supercritical,unknown,,,,,Tanjung Menang village,,Rambang Dangku District,South Sumatra,South-eastern Asia,Asia,-3.476667,103.999167,exact,,,,,,,,,0,0.55,9249.9,96100,1.581575817966953,35,55.35515362884335,Sumatera Selatan,Sumatra,1686300.0000000002,0.9378970633736302,0
G100000109700,L100000102806,Indonesia,https://www.gem.wiki/Sumsel-5_power_station,Sumsel-5 power station,Unit 1,"苏姆塞尔-5电站 (Unit 1, Unit 2)",,PT DSSP Power Sumsel [100%],E100002016377 [100%],Datang Overseas Energy Investment Co Ltd [75.0%]; PT Dian Swastatika Sentosa Tbk [25.0%],E100000120317 [75.0%]; E100001010084 [25.0%],150.0,operating,2016.0,,2041.0,subcritical,unknown,,,,,Sindang Marga,Bayung Lencir,Musi Banyuasin,South Sumatra,South-eastern Asia,Asia,-2.1562529,103.7552716,exact,,,,,,,,,9,0.55,10442.4,96100,0.76520274295806,16,12.24324388732896,Sumatera Selatan,Sumatra,722700.0,1.0588110460191782,2
G100000109701,L100000102806,Indonesia,https://www.gem.wiki/Sumsel-5_power_station,Sumsel-5 power station,Unit 2,"苏姆塞尔-5电站 (Unit 1, Unit 2)",,PT DSSP Power Sumsel [100%],E100002016377 [100%],Datang Overseas Energy Investment Co Ltd [75.0%]; PT Dian Swastatika Sentosa Tbk [25.0%],E100000120317 [75.0%]; E100001010084 [25.0%],150.0,operating,2016.0,,2041.0,subcritical,unknown,,,,,Sindang Marga,Bayung Lencir,Musi Banyuasin,South Sumatra,South-eastern Asia,Asia,-2.1562529,103.7552716,exact,,,,,,,,,9,0.55,10442.4,96100,0.76520274295806,16,12.24324388732896,Sumatera Selatan,Sumatra,722700.0,1.0588110460191782,2
G100000109790,L100000102785,Indonesia,https://www.gem.wiki/Tabalong_power_station,Tabalong power station,Unit 1,Kalsel FTP2,,PT Tanjung Power Indonesia [100%],E100000121078 [100%],PT Alamtri Resources Indonesia Tbk [65.0%]; Korea Electric Power Corp [35.0%],E100001000782 [65.0%]; E100000000947 [35.0%],100.0,operating,2019.0,,,subcritical,lignite,mine-mouth,,,,Adaro's Tanjung coal mine,,Tabalong,South Kalimantan,South-eastern Asia,Asia,-2.163427,115.440814,exact,,,,,,,,,6,0.55,10442.4,101000,0.5361462160164001,29,15.5482402644756,Kalimantan Selatan,Kalimantan,481800.00000000006,1.1127982897808222,2
G100000109791,L100000102785,Indonesia,https://www.gem.wiki/Tabalong_power_station,Tabalong power station,Unit 2,Kalsel FTP2,,PT Tanjung Power Indonesia [100%],E100000121078 [100%],PT Alamtri Resources Indonesia Tbk [65.0%]; Korea Electric Power Corp [35.0%],E100001000782 [65.0%]; E100000000947 [35.0%],100.0,operating,2019.0,,,subcritical,lignite,mine-mouth,,,,Adaro's Tanjung coal mine,,Tabalong,South Kalimantan,South-eastern Asia,Asia,-2.163427,115.440814,exact,,,,,,,,,6,0.55,10442.4,101000,0.5361462160164001,29,15.5482402644756,Kalimantan Selatan,Kalimantan,481800.00000000006,1.1127982897808222,2
G100000109792,L100000102786,Indonesia,https://www.gem.wiki/Tabalong_Wisesa_power_station,Tabalong Wisesa power station,Unit 1,,,PT Makmur Sejahtera Wisesa [100%],E100000121039 [100%],PT Alamtri Resources Indonesia Tbk,E100001000782,30.0,operating,2013.0,,,CFB,unknown,mine-mouth,,,,Tanjung - Kab Tabalong,,,South Kalimantan,South-eastern Asia,Asia,-2.158586,115.445925,exact,,,,other metals & mining,,,,,12,0.55,11312.6,96100,0.165793927640913,23,3.813260335740999,Kalimantan Selatan,Kalimantan,144540.0,1.1470452998541096,1
G100000109793,L100000102786,Indonesia,https://www.gem.wiki/Tabalong_Wisesa_power_station,Tabalong Wisesa power station,Unit 2,,,PT Makmur Sejahtera Wisesa [100%],E100000121039 [100%],PT Alamtri Resources Indonesia Tbk,E100001000782,30.0,operating,2013.0,,,CFB,unknown,mine-mouth,,,,Tanjung - Kab Tabalong,,,South Kalimantan,South-eastern Asia,Asia,-2.158586,115.445925,exact,,,,other metals & mining,,,,,12,0.55,11312.6,96100,0.165793927640913,23,3.813260335740999,Kalimantan Selatan,Kalimantan,144540.0,1.1470452998541096,1
G100000109863,L100000102792,Indonesia,https://www.gem.wiki/Takalar_power_station,Takalar power station,Unit 1,"苏拉威西塔卡拉电厂, Punagaya FTP2, 塔卡拉燃煤电站, PLTU Jeneponto",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2017.0,,,subcritical,unknown,,,,bioenergy,Punagaya,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.623635,119.550822,exact,,,,,,,,,8,0.55,10442.4,96100,0.51013516197204,27,13.77364937324508,Sulawesi Selatan,Sulawesi,481800.00000000006,1.058811046019178,2
G100000109864,L100000102792,Indonesia,https://www.gem.wiki/Takalar_power_station,Takalar power station,Unit 2,"苏拉威西塔卡拉电厂, Punagaya FTP2, 塔卡拉燃煤电站, PLTU Jeneponto",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2018.0,,,subcritical,unknown,,,,bioenergy,Punagaya,Bangkala,Jeneponto,South Sulawesi,South-eastern Asia,Asia,-5.623635,119.550822,exact,,,,,,,,,7,0.55,10442.4,96100,0.51013516197204,28,14.28378453521712,Sulawesi Selatan,Sulawesi,481800.00000000006,1.058811046019178,2
G100000109946,L100000102732,Indonesia,https://www.gem.wiki/Tanjung_Awar-Awar_power_station,Tanjung Awar-Awar power station,Unit 1,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],350.0,operating,2012.0,,,subcritical,subbituminous,,,,bioenergy,Wadung,Jenu,Tuban,East Java,South-eastern Asia,Asia,-6.810524,111.995503,exact,,,,,,,,,13,0.55,10442.4,96100,1.785473066902141,22,39.28040747184709,Jawa Timur,Jawa-Madura-Bali,1686300.0000000002,1.0588110460191786,4
G100000109947,L100000102732,Indonesia,https://www.gem.wiki/Tanjung_Awar-Awar_power_station,Tanjung Awar-Awar power station,Unit 2,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],350.0,operating,2013.0,,,subcritical,subbituminous,,,,bioenergy,Wadung,Jenu,Tuban,East Java,South-eastern Asia,Asia,-6.810524,111.995503,exact,,,,,,,,,12,0.55,10442.4,96100,1.785473066902141,23,41.06588053874923,Jawa Timur,Jawa-Madura-Bali,1686300.0000000002,1.0588110460191786,4
G100000109960,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 1,坦竣B电站,,PT Central Java Power [100%],E100000121007 [100%],Sumitomo Corp,E100000000657,660.0,operating,2006.0,,,subcritical,bituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.4447822,110.743491,exact,,,,,,,,,19,0.55,9572.2,94600,3.038144196165013,16,48.61030713864021,Jawa Tengah,Jawa-Madura-Bali,3179880.0000000005,0.9554273105164386,4
G100000109961,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 2,坦竣B电站,,PT Central Java Power [100%],E100000121007 [100%],Sumitomo Corp,E100000000657,660.0,operating,2006.0,,,subcritical,bituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.4447822,110.743491,exact,,,,,,,,,19,0.55,9572.2,94600,3.038144196165013,16,48.61030713864021,Jawa Tengah,Jawa-Madura-Bali,3179880.0000000005,0.9554273105164386,4
G100000109956,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 3,坦竣B电站,,PT Central Java Power [100%],E100000121007 [100%],Sumitomo Corp,E100000000657,660.0,operating,2011.0,,,subcritical,bituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.446,110.7423,exact,,,,,,,,,14,0.55,9572.2,94600,3.038144196165013,21,63.80102811946527,Jawa Tengah,Jawa-Madura-Bali,3179880.0000000005,0.9554273105164386,4
G100000109957,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 4,坦竣B电站,,PT Central Java Power [100%],E100000121007 [100%],Sumitomo Corp,E100000000657,660.0,operating,2012.0,,,subcritical,bituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.446,110.7423,exact,,,,,,,,,13,0.55,9572.2,94600,3.038144196165013,22,66.8391723156303,Jawa Tengah,Jawa-Madura-Bali,3179880.0000000005,0.9554273105164386,4
G100000109958,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 5,坦竣B电站,,PT Bhumi Jati Power [100%],E100000120996 [100%],Kansai Electric Power Co; PT United Tractors Tbk; Sumitomo Corp,E100000000646; E100001000710; E100000000657,1000.0,operating,2022.0,,2047.0,ultra-supercritical,subbituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.446488,110.742359,exact,,,,,,,,,3,0.55,8272.0,96100,4.041061499112001,22,88.903352980464,Jawa Tengah,Jawa-Madura-Bali,4818000.0,0.8387425278356165,0
G100000109959,L100000102714,Indonesia,https://www.gem.wiki/Tanjung_Jati_B_power_station,Tanjung Jati B power station,Unit 6,坦竣B电站,,PT Bhumi Jati Power [100%],E100000120996 [100%],Kansai Electric Power Co; PT United Tractors Tbk; Sumitomo Corp,E100000000646; E100001000710; E100000000657,1000.0,operating,2022.0,,2047.0,ultra-supercritical,subbituminous,,,,,Tanjung Jati,Kembang,Jepara,Central Java,South-eastern Asia,Asia,-6.446488,110.742359,exact,,,,,,,,,3,0.55,8272.0,96100,4.041061499112001,22,88.903352980464,Jawa Tengah,Jawa-Madura-Bali,4818000.0,0.8387425278356165,0
G100000109962,L100000102782,Indonesia,https://www.gem.wiki/Tanjung_Kasam_power_station,Tanjung Kasam power station,Unit 1,华电巴淡岛JTK电站,,PT Tanjung Kasam Power [100%],E100000121077 [100%],PT Petra Unggul Sejahtera [90.0%]; PT PLN (Persero) [10.0%],E100000121058 [90.0%]; E100000000537 [10.0%],65.0,operating,2012.0,,,subcritical,subbituminous,,,,,Telaga Punggur - Pulau Batam,Nongsa,Batam,Riau Islands,South-eastern Asia,Asia,1.044137,104.135714,exact,,,,,,,,,13,0.55,11312.6,96100,0.3592201765553115,22,7.902843884216852,Kepulauan Riau,Sumatra,313170.0,1.1470452998541096,1
G100000109963,L100000102782,Indonesia,https://www.gem.wiki/Tanjung_Kasam_power_station,Tanjung Kasam power station,Unit 2,华电巴淡岛JTK电站,,PT Tanjung Kasam Power [100%],E100000121077 [100%],PT Petra Unggul Sejahtera [90.0%]; PT PLN (Persero) [10.0%],E100000121058 [90.0%]; E100000000537 [10.0%],65.0,operating,2012.0,,,subcritical,subbituminous,,,,,Telaga Punggur - Pulau Batam,Nongsa,Batam,Riau Islands,South-eastern Asia,Asia,1.044137,104.135714,exact,,,,,,,,,13,0.55,11312.6,96100,0.3592201765553115,22,7.902843884216852,Kepulauan Riau,Sumatra,313170.0,1.1470452998541096,1
G100000109971,L100000102756,Indonesia,https://www.gem.wiki/Tarahan_power_station,Tarahan power station,Unit 3,楠榜达拉汉电站（达拉汗）,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2008.0,,,subcritical,unknown,,,,bioenergy,,Katibung,Lampung Selatan,Lampung,South-eastern Asia,Asia,-5.521207,105.353477,exact,,,,,,,,,17,0.55,11312.6,96100,0.5526464254697101,18,9.947635658454782,Lampung,Sumatra,481800.00000000006,1.14704529985411,1
G100000109972,L100000102756,Indonesia,https://www.gem.wiki/Tarahan_power_station,Tarahan power station,Unit 4,楠榜达拉汉电站（达拉汗）,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2007.0,,,subcritical,unknown,,,,bioenergy,,Katibung,Lampung Selatan,Lampung,South-eastern Asia,Asia,-5.521207,105.353477,exact,,,,,,,,,18,0.55,11312.6,96100,0.5526464254697101,17,9.394989232985072,Lampung,Sumatra,481800.00000000006,1.14704529985411,1
G100000109998,L100000102835,Indonesia,https://www.gem.wiki/Teluk_Sirih_power_station,Teluk Sirih power station,Unit 1,西苏电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],112.0,operating,2013.0,,2060.0,CFB,unknown,,,,bioenergy,,Bungus Teluk Kabung,Padang,West Sumatra,South-eastern Asia,Asia,-1.07655,100.3724,exact,,,,,,,,,12,0.55,11312.6,96100,0.6189639965260753,35,21.66373987841263,Sumatera Barat,Sumatra,539616.0000000001,1.1470452998541094,1
G100000109999,L100000102835,Indonesia,https://www.gem.wiki/Teluk_Sirih_power_station,Teluk Sirih power station,Unit 2,西苏电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],112.0,operating,2013.0,,2060.0,CFB,unknown,,,,bioenergy,,Bungus Teluk Kabung,Padang,West Sumatra,South-eastern Asia,Asia,-1.07655,100.3724,exact,,,,,,,,,12,0.55,11312.6,96100,0.6189639965260753,35,21.66373987841263,Sumatera Barat,Sumatra,539616.0000000001,1.1470452998541094,1
G100000110178,L100000102740,Indonesia,https://www.gem.wiki/Timor-1_power_station,Timor-1 power station,Unit 1,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],50.0,operating,2024.0,,,subcritical,unknown,,,,,Lifuleo,West Kupang,Kupang,East Nusa Tenggara,South-eastern Asia,Asia,-10.351964,123.459882,exact,,,,,,,,,1,0.55,10442.4,96100,0.25506758098602,34,8.67229775352468,East Nusa Tenggara,,240900.00000000003,1.058811046019178,2
G100000110179,L100000102740,Indonesia,https://www.gem.wiki/Timor-1_power_station,Timor-1 power station,Unit 2,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],50.0,operating,2024.0,,,subcritical,unknown,,,,,Lifuleo,West Kupang,Kupang,East Nusa Tenggara,South-eastern Asia,Asia,-10.351964,123.459882,exact,,,,,,,,,1,0.55,10442.4,96100,0.25506758098602,34,8.67229775352468,East Nusa Tenggara,,240900.00000000003,1.058811046019178,2
G100000114980,L100000104805,Indonesia,https://www.gem.wiki/Tjiwi_Kimia_Paper_Mill_power_station,Tjiwi Kimia Paper Mill power station,Unit 1,Mojokerto,,PT Pabrik Kertas Tjiwi Kimia Tbk [100%],E100000121051 [100%],PT Pabrik Kertas Tjiwi Kimia Tbk [100.0%],E100000121051 [100.0%],35.0,operating,1992.0,,,subcritical,unknown,,,,,Mliriprowo,,,East Java,South-eastern Asia,Asia,-7.436835,112.468802,exact,,,,pulp & paper,power,,,,33,0.55,12617.9,96100,0.2157446622506753,2,0.4314893245013506,Jawa Timur,Jawa-Madura-Bali,168630.0,1.2793966806065071,3
G100000114981,L100000104805,Indonesia,https://www.gem.wiki/Tjiwi_Kimia_Paper_Mill_power_station,Tjiwi Kimia Paper Mill power station,Unit 2,Mojokerto,,PT Pabrik Kertas Tjiwi Kimia Tbk [100%],E100000121051 [100%],PT Pabrik Kertas Tjiwi Kimia Tbk [100.0%],E100000121051 [100.0%],35.0,operating,1993.0,,,subcritical,unknown,,,,,Mliriprowo,,,East Java,South-eastern Asia,Asia,-7.436835,112.468802,exact,,,,pulp & paper,power,,,,32,0.55,12617.9,96100,0.2157446622506753,3,0.6472339867520259,Jawa Timur,Jawa-Madura-Bali,168630.0,1.2793966806065071,3
G100000114982,L100000104805,Indonesia,https://www.gem.wiki/Tjiwi_Kimia_Paper_Mill_power_station,Tjiwi Kimia Paper Mill power station,Unit 3,Mojokerto,,PT Pabrik Kertas Tjiwi Kimia Tbk [100%],E100000121051 [100%],PT Pabrik Kertas Tjiwi Kimia Tbk [100.0%],E100000121051 [100.0%],70.0,operating,1996.0,,,unknown,unknown,,,,,Mliriprowo,,,East Java,South-eastern Asia,Asia,-7.436835,112.468802,exact,,,,pulp & paper,power,,,,29,0.55,12047.0,96100,0.4119664835089651,6,2.471798901053791,Jawa Timur,Jawa-Madura-Bali,337260.0,1.2215100619965755,3
G100000114983,L100000104805,Indonesia,https://www.gem.wiki/Tjiwi_Kimia_Paper_Mill_power_station,Tjiwi Kimia Paper Mill power station,Unit 4,Mojokerto,,PT Pabrik Kertas Tjiwi Kimia Tbk [100%],E100000121051 [100%],PT Pabrik Kertas Tjiwi Kimia Tbk [100.0%],E100000121051 [100.0%],90.0,operating,2015.0,,,unknown,unknown,,,,,Mliriprowo,,,East Java,South-eastern Asia,Asia,-7.436835,112.468802,exact,,,,pulp & paper,power,,,,10,0.55,11186.5,96100,0.4918375364341726,25,12.29593841085431,Jawa Timur,Jawa-Madura-Bali,433620.00000000006,1.1342593432825343,1
G100000110240,L100000102793,Indonesia,https://www.gem.wiki/Tonasa_Cement_Plant_power_station,Tonasa Cement Plant power station,Phase V Unit 1,,,PT Semen Gresik [100%],E100000121066 [100%],PT Semen Indonesia (Persero) Tbk [100.0%],E100000121067 [100.0%],35.0,operating,2013.0,,,subcritical,unknown,,,,bioenergy,Tonasa cement plant,Biringkassi Port,Pangkajene Dan Kepulauan,South Sulawesi,South-eastern Asia,Asia,-4.816711,119.501684,exact,,,,cement & building,power,,,,12,0.55,11312.6,96100,0.1934262489143985,23,4.448803725031166,Sulawesi Selatan,Sulawesi,168630.0,1.1470452998541094,1
G100000110241,L100000102793,Indonesia,https://www.gem.wiki/Tonasa_Cement_Plant_power_station,Tonasa Cement Plant power station,Phase V Unit 2,,,PT Semen Gresik [100%],E100000121066 [100%],PT Semen Indonesia (Persero) Tbk [100.0%],E100000121067 [100.0%],35.0,operating,2013.0,,,subcritical,unknown,,,,bioenergy,Tonasa cement plant,Biringkassi Port,Pangkajene Dan Kepulauan,South Sulawesi,South-eastern Asia,Asia,-4.816711,119.501684,exact,,,,cement & building,power,,,,12,0.55,11312.6,96100,0.1934262489143985,23,4.448803725031166,Sulawesi Selatan,Sulawesi,168630.0,1.1470452998541094,1
